"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/02/2024","AQS","021100004","3","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/03/2024","AQS","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/04/2024","AQS","021100004","3","8.3","ug/m3 LC","46","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/05/2024","AQS","021100004","3","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/06/2024","AQS","021100004","3","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/07/2024","AQS","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/08/2024","AQS","021100004","3","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/09/2024","AQS","021100004","3","5.4","ug/m3 LC","30","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/10/2024","AQS","021100004","3","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/11/2024","AQS","021100004","3","6","ug/m3 LC","33","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/12/2024","AQS","021100004","3","2.2","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/13/2024","AQS","021100004","3","2.2","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/14/2024","AQS","021100004","3","6.2","ug/m3 LC","34","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/15/2024","AQS","021100004","3","1.4","ug/m3 LC","8","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/16/2024","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/17/2024","AQS","021100004","3","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/18/2024","AQS","021100004","3","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/19/2024","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/20/2024","AQS","021100004","3","3.5","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/21/2024","AQS","021100004","3","2.5","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/22/2024","AQS","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/23/2024","AQS","021100004","3","1.9","ug/m3 LC","11","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/24/2024","AQS","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/25/2024","AQS","021100004","3","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/26/2024","AQS","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/27/2024","AQS","021100004","3","3.4","ug/m3 LC","19","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/28/2024","AQS","021100004","3","6.6","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/29/2024","AQS","021100004","3","10.2","ug/m3 LC","53","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"09/30/2024","AQS","021100004","3","3","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","238","Teledyne T640X at 16.67 LPM","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/01/2024","AirNow","021100004","3","3.2","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/02/2024","AirNow","021100004","3","6.8","ug/m3 LC","38","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/03/2024","AirNow","021100004","3","3.7","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/04/2024","AirNow","021100004","3","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/05/2024","AirNow","021100004","3","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/06/2024","AirNow","021100004","3","4","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/07/2024","AirNow","021100004","3","3","ug/m3 LC","17","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/08/2024","AirNow","021100004","3","2.6","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/09/2024","AirNow","021100004","3","0.6","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/10/2024","AirNow","021100004","3","1.2","ug/m3 LC","7","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/11/2024","AirNow","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/12/2024","AirNow","021100004","3","2.5","ug/m3 LC","14","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/13/2024","AirNow","021100004","3","1.7","ug/m3 LC","9","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/14/2024","AirNow","021100004","3","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/15/2024","AirNow","021100004","3","2.2","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/16/2024","AirNow","021100004","3","4.7","ug/m3 LC","26","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/17/2024","AirNow","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/18/2024","AirNow","021100004","3","2.3","ug/m3 LC","13","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/19/2024","AirNow","021100004","3","5.6","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/20/2024","AirNow","021100004","3","6.3","ug/m3 LC","35","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/21/2024","AirNow","021100004","3","6.3","ug/m3 LC","35","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/22/2024","AirNow","021100004","3","4.1","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/23/2024","AirNow","021100004","3","4.7","ug/m3 LC","26","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/24/2024","AirNow","021100004","3","2.9","ug/m3 LC","16","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/25/2024","AirNow","021100004","3","3.9","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/26/2024","AirNow","021100004","3","3.8","ug/m3 LC","21","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/27/2024","AirNow","021100004","3","6.7","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/28/2024","AirNow","021100004","3","8.5","ug/m3 LC","47","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/29/2024","AirNow","021100004","3","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/30/2024","AirNow","021100004","3","4.4","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"10/31/2024","AirNow","021100004","3","7.3","ug/m3 LC","41","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/01/2024","AirNow","021100004","3","7.3","ug/m3 LC","41","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/02/2024","AirNow","021100004","3","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/03/2024","AirNow","021100004","3","2.1","ug/m3 LC","12","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/04/2024","AirNow","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/05/2024","AirNow","021100004","3","1.1","ug/m3 LC","6","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/06/2024","AirNow","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/07/2024","AirNow","021100004","3","3.9","ug/m3 LC","22","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/08/2024","AirNow","021100004","3","0.8","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/09/2024","AirNow","021100004","3","1.3","ug/m3 LC","7","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/10/2024","AirNow","021100004","3","2.7","ug/m3 LC","15","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/11/2024","AirNow","021100004","3","5.7","ug/m3 LC","32","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/12/2024","AirNow","021100004","3","6.6","ug/m3 LC","37","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/13/2024","AirNow","021100004","3","5.5","ug/m3 LC","31","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/14/2024","AirNow","021100004","3","6.5","ug/m3 LC","36","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/15/2024","AirNow","021100004","3","0.8","ug/m3 LC","4","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/16/2024","AirNow","021100004","3","0","ug/m3 LC","0","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/17/2024","AirNow","021100004","3","0","ug/m3 LC","0","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/18/2024","AirNow","021100004","3","4.3","ug/m3 LC","24","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/19/2024","AirNow","021100004","3","5.7","ug/m3 LC","32","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/20/2024","AirNow","021100004","3","5.8","ug/m3 LC","32","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/21/2024","AirNow","021100004","3","12.8","ug/m3 LC","58","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/22/2024","AirNow","021100004","3","6.2","ug/m3 LC","34","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/23/2024","AirNow","021100004","3","8.1","ug/m3 LC","45","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/24/2024","AirNow","021100004","3","19.5","ug/m3 LC","70","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/25/2024","AirNow","021100004","3","12.2","ug/m3 LC","57","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/26/2024","AirNow","021100004","3","9.8","ug/m3 LC","52","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/27/2024","AirNow","021100004","3","8.4","ug/m3 LC","47","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/28/2024","AirNow","021100004","3","11.4","ug/m3 LC","55","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/29/2024","AirNow","021100004","3","18.5","ug/m3 LC","69","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"11/30/2024","AirNow","021100004","3","26.7","ug/m3 LC","84","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/01/2024","AirNow","021100004","3","16.2","ug/m3 LC","64","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/02/2024","AirNow","021100004","3","7.8","ug/m3 LC","43","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/03/2024","AirNow","021100004","3","3.6","ug/m3 LC","20","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/04/2024","AirNow","021100004","3","1.8","ug/m3 LC","10","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/05/2024","AirNow","021100004","3","0.5","ug/m3 LC","3","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/06/2024","AirNow","021100004","3","5.2","ug/m3 LC","29","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/07/2024","AirNow","021100004","3","15.9","ug/m3 LC","64","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/08/2024","AirNow","021100004","3","15.2","ug/m3 LC","62","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/09/2024","AirNow","021100004","3","4.2","ug/m3 LC","23","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/10/2024","AirNow","021100004","3","5.8","ug/m3 LC","32","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/11/2024","AirNow","021100004","3","3.3","ug/m3 LC","18","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/12/2024","AirNow","021100004","3","6.8","ug/m3 LC","38","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/13/2024","AirNow","021100004","3","7.4","ug/m3 LC","41","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/14/2024","AirNow","021100004","3","13.8","ug/m3 LC","60","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/15/2024","AirNow","021100004","3","12","ug/m3 LC","56","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/16/2024","AirNow","021100004","3","11.1","ug/m3 LC","55","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
"12/17/2024","AirNow","021100004","3","16.4","ug/m3 LC","65","Floyd Dryden Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","27940","Juneau, AK","02","Alaska","110","Juneau","58.3884971242076","-134.56723651676"
